,id,date,like_count,view_count,comment_count,sentiment,positive_count,negative_count,neutral_count,avg_anger_per,avg_fear_per,avg_trust_per,avg_surprise_per,avg_positive_per,avg_negative_per,avg_sadness_per,avg_disgust_per,avg_joy_per,avg_anticipation_per
96,CoQE5J346mU,2017-02-15T21:31:44Z,16887,781048,1354,0.16107509025270758,122,50,105,0.024193537703975625,0.0348334277725748,0.08520071385386804,0.01952936906829545,0.19633907871867717,0.08836528967793263,0.026735665969701845,0.01778452183365993,0.04767466574343942,0.1019430076362144
97,TQZyaMRp7_0,2017-02-22T21:21:02Z,12080,522164,858,0.16420964285714287,126,45,109,0.015907909272111893,0.03448580771654216,0.10451561971293812,0.02772853597216863,0.20977737131740073,0.08729598306382842,0.019442232092149,0.027678608759974334,0.06737101494661427,0.09865406000341531
98,h871oE5QkTU,2017-03-02T00:49:50Z,18054,798255,1457,0.1335209219858156,127,68,87,0.03099754059030116,0.04487244755511453,0.12872914123458984,0.024924174127712084,0.20678685660259513,0.08574378659012641,0.0323038107882226,0.022052773259117597,0.05837050135390927,0.10635371967136102
99,_tmMKQ4kp_I,2017-03-08T21:13:52Z,6986,291638,810,0.11601937984496123,165,114,108,0.03014924030488531,0.04737368987136455,0.07700307437529558,0.029653032717221493,0.20255206361819228,0.138614154556974,0.0428394461182865,0.022293244475359037,0.04051471732567954,0.2243044942594807
100,5l1KxgHH2Ek,2017-03-15T21:18:30Z,17870,756886,1402,0.1202910071942446,112,55,111,0.027397685350630224,0.040122556061349096,0.11589592664394048,0.015339241311641896,0.23984205263400515,0.07059948128669245,0.03458840070325771,0.013340598118378304,0.04222343512289647,0.21360026305497798
101,HUMGc8hEkpc,2017-03-22T21:32:48Z,20473,1008803,1843,0.1019443661971831,106,65,113,0.03079337228499791,0.04338727398446171,0.1115577669424529,0.026803987685820135,0.18539779392984215,0.10177488466755406,0.035290330087108135,0.016635763632389777,0.040787814377926064,0.21038791381589783
102,KePNhUJ2reI,2017-03-30T01:50:20Z,37190,2388667,3490,0.12567561837455832,123,70,90,0.024339649551498435,0.03525238832570136,0.08282601415271841,0.01615204269468278,0.18748455948341836,0.128115252201925,0.08406240583234532,0.015107277359677308,0.028697303109507827,0.1930161108220941
103,aHjiXTlFSSM,2017-04-05T20:20:18Z,9773,438172,1081,0.1848642857142857,138,50,92,0.025745429022860325,0.03180576514020269,0.09310571186496769,0.02916224481341169,0.21558407362137513,0.11483104977588489,0.03767568472501613,0.018361213714870032,0.03969879875561418,0.10117288570865439
104,6ACW7GVKCxs,2017-04-10T18:00:01Z,5953,87508,892,0.22267508896797153,156,74,51,0.04341061648864889,0.06040941937812188,0.12551222356627606,0.06142663092736946,0.22158600138386791,0.12085147759642993,0.03605775975161527,0.032704338714718076,0.07828019409368657,0.10944105340175703
105,osvOr5wbkUw,2017-04-19T22:28:16Z,24435,1230950,1725,0.1757029197080292,130,44,100,0.04345834085972604,0.04783885786893702,0.08721623189882566,0.03387533184656413,0.17287045133795467,0.12121009196727457,0.03599165934745676,0.03034706478151136,0.04963715719743218,0.100182550120595
106,nhy4Z_32kQo,2017-04-27T00:57:54Z,37188,1451574,3171,0.07226759581881533,113,79,95,0.0265973244185677,0.04600476522162607,0.10375491104588117,0.032918385025991,0.21660431920230774,0.10616776127434845,0.036321190056135925,0.020001700173309673,0.038329284916507014,0.08758607295103953
107,hmVOV7xvl58,2017-05-04T01:00:20Z,38251,2138837,8884,0.1437703448275862,146,71,73,0.03482686050873125,0.04823646134105152,0.13183064467336633,0.038710810851720436,0.23537696242905204,0.11496178990091452,0.03062751884759592,0.027349694944010596,0.052524549337778406,0.0924512588899169
108,nsWhE22i4FM,2017-05-10T22:00:29Z,8009,317133,846,0.19771328671328672,140,52,94,0.02207131983669455,0.034328597289966345,0.08694461776352713,0.05815263927112063,0.20458249289020056,0.07596677737741014,0.03453544984021881,0.018096608094257744,0.059591011800204256,0.1364997166056306
109,vLR_a1MAy9I,2017-05-18T00:08:56Z,18699,812571,2303,0.09867553191489362,129,80,73,0.02733462370167678,0.0750380193519673,0.0984598499222982,0.02522923763733933,0.23011481445498772,0.13222544006501938,0.06433113728786197,0.029241499504665175,0.046318767020279844,0.0660328521886561
110,4pSUtWBiuB4,2017-05-31T19:05:25Z,19477,1020831,1529,0.15526763636363636,127,57,91,0.017586149682513656,0.03903100363769256,0.10557698806658132,0.053410785220960544,0.21072987353945555,0.13979523468417887,0.052981532648008395,0.02443288220977695,0.057973086219411524,0.09120973681869335
111,lrS0rxX-UhA,2017-06-07T21:38:13Z,17668,957428,1550,0.16882700729927008,125,63,86,0.03761728025940363,0.03960886839053595,0.08318479589331122,0.024209958358455425,0.19606197621593016,0.1368301556760461,0.0714180283292192,0.01914016170611211,0.04848503496783353,0.07337074750242273
112,hYkaahzFWfo,2017-06-21T17:51:02Z,29820,1661764,1743,0.13806219512195123,111,53,82,0.024617580827465294,0.042723383825471396,0.09374025785550824,0.043090604545774465,0.211417439592189,0.12153360706989531,0.05687860975666839,0.025132841044610672,0.04967817262397007,0.0872850638340569
113,ATcrrzJFtBY,2017-06-28T21:13:58Z,27539,1569745,1672,0.20465650557620818,127,38,104,0.02596003563819959,0.028705524194502063,0.11891174595334429,0.023916277857155263,0.2289345475453898,0.07203826164156597,0.026409178772903993,0.017167429802630668,0.04904402112541951,0.09292784735736467
114,vSFRN-ymfgE,2017-07-07T16:45:39Z,29220,1517833,1963,0.20183672727272728,135,46,94,0.021498588336011145,0.03478494063720857,0.10314089262911755,0.03929314877396156,0.24674203495347694,0.08291751686769541,0.030879460981969187,0.0173665746330262,0.046130005424223,0.14088320039967406
115,oQ1WZ-eJW8Y,2017-07-12T22:10:46Z,17484,998643,1247,0.23871841155234658,148,45,84,0.0247012696467387,0.047825452615114304,0.14343804948894467,0.026632487255009274,0.2490570887648156,0.0921791702432948,0.03458014367510719,0.023294624928455597,0.047200007457484025,0.09809531603333904
116,Q8shnjlGwmg,2017-07-20T00:58:25Z,7908,343726,700,0.06329390681003584,115,93,71,0.05172679356225441,0.06716821545097323,0.1036538014285477,0.03836469807655636,0.2224381325357515,0.11327893775399611,0.038114601068440425,0.026942290323020375,0.05572121395377811,0.09262715814058857
117,fG52mXN-uWI,2017-07-27T00:53:26Z,17309,805964,929,0.1538320284697509,134,58,89,0.03485772145093144,0.05121366898750136,0.09421898479799141,0.02205829813311275,0.1978366397779864,0.11714725808315765,0.04740068924831594,0.037819377633769455,0.03364955786124158,0.11824620260250443
118,xgdNBQCdhdA,2017-08-02T22:19:57Z,22226,1272084,2109,0.16999642857142858,126,52,102,0.026500720816779583,0.04918268159299101,0.0817005668714792,0.027027284538877774,0.2405238684497457,0.09966724212208557,0.08454808750905873,0.01737987810300706,0.028707738163522116,0.09119050326102467
119,9dqtW9MslFk,2017-08-10T19:32:34Z,36050,1838891,4441,0.11347412587412588,116,55,115,0.015567228285609764,0.03306546880196877,0.09389002578390296,0.03684925116718489,0.1790276414824836,0.07242745806819872,0.03286963332658055,0.024308380813757344,0.03243730052604461,0.1543827865694436
120,OjFKcGHfVag,2017-08-16T22:07:37Z,12011,543463,1003,0.1997942238267148,143,53,81,0.05181089651407065,0.061016745758136134,0.09605093609949736,0.021941615272920312,0.18984317663228908,0.12503792147582524,0.03340949143157616,0.023595553585743508,0.03744927192520304,0.07825594365130892
121,OfOuBx6XW3Q,2017-08-24T17:09:25Z,23383,1170308,2285,0.11643594306049822,118,66,97,0.02745618348730357,0.039998911545504195,0.09351397438199768,0.01930772044155577,0.2330334677522741,0.0978883346981934,0.027796795238536433,0.04127806465064917,0.038428898306642374,0.0894827028781262
122,S4aqGI1mSqo,2017-08-30T16:43:17Z,52208,3119426,6211,0.13137827586206896,113,49,128,0.0174732195622303,0.021134745679960796,0.12162114466065731,0.01779478650861364,0.1822670926005189,0.11562681125955365,0.0791255697496547,0.015778597300135318,0.07922274179034712,0.12581735985384548
123,kL81uuYW9BY,2017-09-13T21:26:18Z,12697,651160,1166,0.1400239782016349,156,77,134,0.03451555731343311,0.037035735007277616,0.09970595551213217,0.03153775553261007,0.1813298561369088,0.12627283684473867,0.06396624705975149,0.021635470628142407,0.05539573856767293,0.08974926156627006
124,BIASPc89Sgk,2017-09-20T21:29:21Z,14894,718115,1014,0.20481007194244602,140,55,83,0.030590170379076093,0.059294436578609236,0.09535713345302516,0.02971820960603619,0.22988741279966193,0.10204289841169811,0.03171872886043654,0.029251119583853395,0.07122888927934365,0.09788941831444671
125,YJzoelANL_Y,2017-09-28T14:22:29Z,19313,820845,2009,0.1448589552238806,116,49,103,0.01889847819282795,0.07995592309557194,0.1790915938126685,0.022993750608599983,0.2710238816891268,0.0888305030843968,0.02888584640501418,0.010145404299451271,0.027115018128934437,0.09395512307146783
126,gtZ7OVoI2nc,2017-10-05T00:48:19Z,16529,1061945,1255,0.1910913043478261,138,54,84,0.023951858230284773,0.037223180970881994,0.07824954553952258,0.01658073742844456,0.1937122389303191,0.1438133046378465,0.0883416498729701,0.019134874036273914,0.049069774539715776,0.10716921262533488
127,OvgZqGxF3eo,2017-10-11T22:31:50Z,36333,1720050,2487,0.12499656488549618,117,68,77,0.030392645151996626,0.025793934794004974,0.08309930084918873,0.01992545339028473,0.2872274065851358,0.13639713606504933,0.06592149824669684,0.026253462609458402,0.04082396185281232,0.07805833022636456
128,X5rAGfjPSWE,2017-10-19T21:55:43Z,40683,2247983,3768,0.15257783783783785,174,83,113,0.027501841417642472,0.04284612428676385,0.12014779677926464,0.027457565803903138,0.22474501165720032,0.10449088536823792,0.05743971385909152,0.012634352773628333,0.0364545935488011,0.10303887126222343
129,RchRrngfjQY,2017-10-25T21:28:00Z,18546,873768,1792,0.13390424028268552,131,80,72,0.02919447721198405,0.07261891172510584,0.09319425694590684,0.01981270423758635,0.1840629612845441,0.13130553201734949,0.17477769483548544,0.02391584888472949,0.0327701713828945,0.08993754748148106
130,n6jAOV7bZ3Y,2017-11-03T00:42:32Z,23486,1272134,2357,0.11647950530035336,142,85,56,0.0480697850130529,0.05422288883630838,0.11711858163910999,0.040529974354098636,0.17574844253164798,0.13029055720372662,0.10753462359324674,0.02756412785844125,0.021780178277317493,0.10046239546336799
131,Rh898Yr5YZ8,2017-11-08T19:18:43Z,24088,1278288,3644,0.15444178571428574,142,66,72,0.03858538599041294,0.05660207868737218,0.12365210474256977,0.024436952252588,0.22484019498660324,0.13798700606932113,0.04661237525956449,0.024807459892162077,0.027642729761445512,0.07697656950081781
132,_x2nL6ukJDg,2017-11-22T19:52:53Z,7797,283706,967,0.1015612676056338,123,77,84,0.04580076074500767,0.052368461255255565,0.11895510339787645,0.023722525143683965,0.21411808014058728,0.1210211771619846,0.055211150763241734,0.022485200523769507,0.04225358592474318,0.08575409578892049
133,tFB8MsizvBc,2017-11-29T19:41:03Z,4600,153260,590,0.28710256410256413,165,32,76,0.024549351787473646,0.03802921021517277,0.11196755888748788,0.038483781026250545,0.25150546317667516,0.07313368060268048,0.03518188703243363,0.0132962945136195,0.05678224542384285,0.1116492819131181
134,izqaWyZsEtY,2017-12-06T22:30:58Z,17450,864288,1425,0.10159571428571429,125,75,80,0.02296528041687816,0.043735539691512865,0.1267558135935671,0.023504314277360338,0.23691503271224634,0.09594184315160732,0.0372203048089113,0.01712894419065835,0.031096058219447047,0.132594011794954
135,nYGs92-qnFY,2017-12-13T20:57:04Z,26874,1541152,3570,0.0873658536585366,106,64,117,0.02930056284176369,0.051464895807344646,0.10283239015462468,0.026411275685248474,0.18096105205077884,0.11331885631043496,0.029852101386150205,0.03190019037715375,0.038208107500109965,0.0751930765971922
136,8HvwNOSnveE,2017-12-20T21:50:04Z,14545,726061,1320,0.02473886925795053,113,93,77,0.04862059337359421,0.06656936329026562,0.09252656048967459,0.030222465950851034,0.15865410051355505,0.11851318314990238,0.048415987128589404,0.03337943881819315,0.05033305808966242,0.11248256368334465
137,TmD27cUuylw,2017-12-22T14:24:08Z,3300,108325,327,0.2871762931034483,130,25,77,0.010412527581311611,0.020565826843050073,0.0646399201599973,0.03672260330665503,0.2284558318269752,0.1034314265337405,0.01600610023420822,0.015280743656424237,0.07646762002365451,0.07887946879950056
138,TbWyuJYybMA,2018-01-10T21:43:31Z,8860,353937,662,0.20441685393258427,189,63,104,0.025164863898224383,0.026731789045882956,0.11457051733816301,0.042756886050984946,0.19971648716052334,0.07588903932073553,0.040218410281708444,0.015315315363450602,0.08465133437883876,0.11655839086935318
139,bG-xu5H6plk,2018-01-17T16:18:23Z,11190,414941,1070,0.18375000000000002,136,55,87,0.017189514046305254,0.0529612685041829,0.10382999333132802,0.026450157346722927,0.23569147682304437,0.1171187253592201,0.04408147518188543,0.017371921269564765,0.05385464967889529,0.1192206026315128
140,wwGeCfWc100,2018-01-24T16:27:43Z,19549,997487,2324,0.07766076388888889,119,83,86,0.027481293711216447,0.05371330889326838,0.09733238466235214,0.04163319118222698,0.17598146688952973,0.10669623733525807,0.04636620174800965,0.021512816021623235,0.058584201665493704,0.12069889789102166
141,9-SxVSpSoek,2018-01-31T18:31:24Z,12707,636953,784,0.17368550724637682,120,50,106,0.027031459579834195,0.03226061137649171,0.1178050904428389,0.03171688285221399,0.18083325613331896,0.10794060992618447,0.036834587170657525,0.015375822165724912,0.06893659117626565,0.10952595874168708
142,PUn2izowBkw,2018-02-14T19:21:57Z,29783,1592058,2525,0.3153404411764706,184,35,53,0.026898609942340952,0.039927207794593106,0.1219452402566429,0.025555227602744153,0.2264400331830515,0.11061572300754154,0.03381817676002947,0.013463344116147708,0.03825646866533451,0.09469761573039766
143,iJY3y5_k0do,2018-02-21T21:23:56Z,11675,422540,1165,0.10367921146953406,131,72,76,0.025207295139562862,0.05679484941519625,0.12811949182233112,0.05312799434951424,0.19125138795230914,0.09965825837323421,0.034230360416174076,0.01580259620019026,0.08025649977852621,0.1363397970189114
144,G7UOFZBEA_g,2018-02-28T20:55:24Z,4526,193312,537,0.1757993031358885,145,51,91,0.040717343386491404,0.07027071205570024,0.08616282010345051,0.022928565524943934,0.16601435746858875,0.10042707732712484,0.041564895870744134,0.02599431529720847,0.038618707361310095,0.08674371431523897
145,wJ7d503fN-g,2018-03-07T21:17:00Z,5931,203648,1689,0.19958188405797103,141,71,64,0.04831844278419033,0.06575910188523972,0.12575361312431896,0.025762914594204482,0.23863149281774074,0.10679905263521444,0.03838402139352222,0.024655490396346392,0.05484050649083984,0.11892145083490463
146,qPKj0YnKANw,2018-03-15T21:45:44Z,30018,1285650,2352,0.09864926470588235,113,67,92,0.02134607871026881,0.087731441631971,0.06882450666048553,0.018247128703505464,0.1553526420820201,0.2060073546507615,0.11994040917033116,0.019554130688050255,0.03414653359454028,0.09973212704924236
147,-R9F2_D76TE,2018-03-22T00:34:42Z,13879,668838,1126,0.09172982456140351,131,77,77,0.04833013337170351,0.05280978543788112,0.08092841129967564,0.024201654316893195,0.19557909541047752,0.13208829179707707,0.09078484217331859,0.020735406917763637,0.039351030266147766,0.1187001209388865
148,_P1xKh_kZFU,2018-03-28T23:02:52Z,24009,1617128,2851,0.062416027874564455,98,82,107,0.04336937830987618,0.043327099311286296,0.1000464641001538,0.032041255404552875,0.14751073767934555,0.1020592370810699,0.03860227850113157,0.010647666681517766,0.0385239783710135,0.11983009271336265
149,7cj6oiFDEXc,2018-04-04T19:20:09Z,22000,1015573,2248,0.11973454545454545,102,49,124,0.022983418718596587,0.07130057445294807,0.0932436192532471,0.02066952815792274,0.1637970234104576,0.1222862660439651,0.03175955760361322,0.014025715595641194,0.03226491539082362,0.12221483591823928
150,GcfLZSL7YGw,2018-04-11T20:11:45Z,22104,748268,2434,0.20355430711610487,141,58,68,0.03404216433775984,0.041101499355371496,0.13121172101406223,0.03266080694515784,0.250878109295675,0.10301750144914781,0.0398838826928892,0.017432649570609596,0.04738727460577396,0.08890124466613732
151,xnwXyPU_ps0,2018-04-18T18:00:10Z,7694,271545,893,0.16684072727272728,135,50,90,0.030214486829062387,0.034518728875041364,0.08947113049282067,0.031877328771808634,0.21282707411845064,0.11923411777916851,0.06603938806930156,0.024531516533627423,0.04203397181291551,0.10197952944507602
152,UVhtKAnp3G4,2018-04-25T18:15:00Z,19756,968598,1418,0.14609107142857145,130,63,87,0.02392156318948659,0.03587211238032488,0.09139105459209379,0.022400770285137844,0.1795450960271552,0.16389125508428976,0.11538187704027078,0.03533520207548164,0.05239849998827013,0.06557685505177507
153,-iWGtQ03OZM,2018-05-02T18:00:00Z,28418,1525885,2567,0.13678675958188155,128,75,84,0.027490840224710305,0.039079008112455765,0.10945224206111308,0.0350175503395191,0.18462509337380525,0.11017383624730474,0.06717898633264886,0.025418711972327257,0.06894917984244393,0.1549142030616159
154,Jdy09y0A4t0,2018-05-09T18:00:00Z,11140,425020,977,0.2664944444444445,157,29,84,0.01910853032754066,0.027375351983251205,0.11358891888959866,0.0284797206768311,0.22302481278538444,0.0657889785420982,0.046457588009813276,0.010886561456736896,0.05906214254597218,0.10993109848647706
155,04ERSb06dOg,2018-05-16T18:00:00Z,25776,967618,1786,0.23066838235294118,134,41,97,0.026776677861234156,0.02017516462429093,0.14076018997789444,0.023499818800001987,0.23741433936692527,0.08109596471714794,0.039674952419244215,0.006910224751665394,0.051752329725278254,0.11458739657984682
156,HF-9Dy6iB_4,2018-05-23T19:00:02Z,16915,690479,1736,0.08567234042553191,143,106,80,0.03507892740374555,0.04227407188965974,0.11113891739808252,0.030329997414240403,0.23857308574844238,0.12248453379255468,0.05885169515633432,0.026126246094975564,0.04155940025789767,0.12944938624224345
157,GscfuQWZFAo,2018-06-13T19:00:04Z,19784,1125059,2297,0.09671130742049469,105,57,121,0.022586163396108534,0.028344154923404814,0.09272070932291723,0.021034942340899785,0.18562120666400492,0.21446398199863,0.15526148926581906,0.01997904505707235,0.03078506381450019,0.09492762484208479
158,9XkHBmE-N34,2018-06-20T20:00:01Z,20036,1032250,1789,0.0978588028169014,125,80,79,0.030812408867938196,0.06614766405987917,0.07786174388576257,0.029005387325391034,0.228306976598271,0.19178139111165415,0.1282674645976287,0.01707946558102036,0.026336255067457445,0.08820405980640583
159,TF6GRPaeLbk,2018-06-27T19:20:02Z,14411,507420,1805,0.17032877697841725,138,66,74,0.04452981762084081,0.04912471797285946,0.12001926731860513,0.027665709214031952,0.22679442887355822,0.11482898646233182,0.02958265703664531,0.028144009841184005,0.05577568928448391,0.07331888903732989
160,0mXW1zPlxEE,2018-07-04T19:00:00Z,14119,491608,1332,0.1409529197080292,126,63,85,0.024284832254402946,0.03491056389021237,0.10160508748449759,0.027649807431925126,0.1990084267017063,0.10569808631719681,0.06307941723291662,0.015489721717922426,0.04128988810662587,0.09501336594288592
161,V5kgruUjVBs,2018-07-11T21:09:40Z,14752,663734,1223,0.2556798534798535,150,40,83,0.02328586406613912,0.03616011047935959,0.1305615841124123,0.021954925112922626,0.2548941135903512,0.08314140190962141,0.030079667599434867,0.012602098538801154,0.05911155104941325,0.1101134454463064
162,kfffy12uQ7g,2018-07-18T19:00:11Z,29613,1220553,2265,0.13290706713780917,124,64,95,0.038669082423913405,0.04384182181159223,0.13706885876151664,0.03520315404616244,0.24295176943499808,0.1117441971516903,0.03878764062376334,0.020176815875608354,0.036775043652075234,0.0933681886568425
163,KR23aMjIHIY,2018-07-25T20:18:20Z,18839,770882,1854,0.12501285714285715,120,62,98,0.06183661969818883,0.06062513799902536,0.10652497926005353,0.02520791508156099,0.1955941422546812,0.13407465540121036,0.05965545935553769,0.042942099628412285,0.025006209046096448,0.07067563941809045
164,cOzaGEAGzzA,2018-08-01T19:00:03Z,12913,498660,1584,0.13524087591240874,112,59,103,0.026869274715343294,0.04369594036192604,0.1333786561079078,0.060247895890811455,0.19222591736131428,0.0861969931255318,0.03866027068630469,0.011970456431598553,0.07638887712912783,0.10773798096385688
165,7UwigY4SjKY,2018-08-15T19:00:00Z,37102,2396309,2942,0.1953241134751773,142,57,83,0.03345060511407253,0.035800590532372174,0.13032068444453943,0.030661662540065547,0.23716244367234576,0.10005331508199632,0.045441697003289844,0.018450662750392133,0.057371073489738814,0.10206740721515907
166,Qg4vb-KH5F4,2018-08-23T17:00:07Z,19823,2125659,2755,0.04588776978417266,112,91,75,0.03377715831379711,0.08036483248137863,0.06973593048804337,0.04053061772115597,0.16905387053899917,0.14241517385425428,0.10035932923198214,0.03265396165435972,0.04088732462603833,0.1067685636799193
167,VmEY6T5Wc-Q,2018-08-30T18:21:45Z,9291,340280,1018,0.07745571428571428,107,72,101,0.029926111830812348,0.038496826563954006,0.10046801526444295,0.030542487999557784,0.18870042565079662,0.10411123447889996,0.04010221828500981,0.03209693208198975,0.04088757542676803,0.08038245813205447
168,Ab8JIzckx_M,2018-09-05T20:56:49Z,16984,824809,1416,0.13144836363636364,125,65,85,0.0177326360361866,0.04082271160469223,0.09264645335207826,0.025390409645479922,0.23849333515880786,0.18284176770289826,0.1332477127645878,0.015404008242173223,0.036929276231173605,0.09285532562555861
169,XxVlGAFX7vA,2018-09-12T21:14:32Z,16501,828806,2142,0.12236485507246377,105,46,125,0.01910362143387318,0.03553470899558061,0.09127349787956063,0.025724173683942832,0.28061721254691885,0.11601686802105841,0.058713732264887915,0.02293643623732231,0.029225583764986122,0.08897010720085465
170,YNEBhwimJWs,2018-09-20T20:00:00Z,41195,2378721,3547,0.0965632142857143,118,84,78,0.03151833993343925,0.052988282188248685,0.12492665349492865,0.01900959865706897,0.23063770577582968,0.14786568644043008,0.0733363444836397,0.018765607829826336,0.030777857910851615,0.12374535185716563
171,3HYw6vPR9qU,2018-10-03T19:36:01Z,36457,1587232,3729,0.19291043165467625,126,49,103,0.036385681847817646,0.050781867161002,0.12242092912114869,0.03550834595089342,0.22975780747596597,0.10056896424930722,0.042734430155181524,0.023233273357877973,0.032708404084371666,0.0812959800496713
172,0GLgZvTCbaA,2018-10-10T18:45:01Z,13159,533525,2199,0.10526353790613718,112,63,102,0.025344227980044154,0.046578836333957256,0.09737522841920686,0.019828683824387537,0.2600576309850838,0.11001920366818951,0.048393616146782746,0.015267055610558336,0.033457716170889704,0.10541065284645969
173,k6TWO-ESC6A,2018-10-18T18:00:03Z,36394,1806089,3502,0.15783228070175437,128,52,105,0.028646206754192237,0.03267040658262361,0.11873029754098606,0.02801848056652156,0.21528641256601397,0.1024318980000778,0.03287307424052417,0.016594792301163494,0.0361143607779118,0.1324937197927923
174,uhJ9lJPt09k,2018-10-25T18:00:09Z,21453,1353261,4742,0.18935570934256055,154,74,61,0.018313817145993158,0.06348494233292558,0.13537654277006703,0.036620487562425655,0.23676218143895392,0.09983067080378133,0.042960041501618224,0.03281648878290059,0.05764316201678287,0.0893404545718873
175,ztFovwCaOik,2018-10-31T20:52:54Z,20136,1244414,2273,0.23191083032490975,139,45,93,0.020026231504614196,0.04662621949772915,0.1347809655148085,0.02434377030137602,0.24488136198553132,0.10170367237556031,0.04886638536443789,0.01544728675930265,0.03964182791173985,0.08180502246721058
176,iTTa9YcTe1k,2018-11-07T21:19:14Z,42799,2325749,4751,0.15832805755395685,119,58,101,0.016308675263784368,0.024208145805075253,0.1865060644016375,0.01813221993065076,0.1931434432558113,0.10122493385230442,0.03659292728386366,0.02193963112869381,0.04210212333257482,0.147611619918266
177,5ESFGYkkbEI,2018-11-14T20:00:00Z,21967,1089091,2182,0.15604419475655432,117,57,93,0.035245070874581834,0.04116852843628334,0.14320523372664157,0.026151636826036547,0.2141217585820911,0.092282987120919,0.03469363107820833,0.03043317744408293,0.045168004829261095,0.10157491490211897
178,wICOlaQOpM0,2018-11-21T18:24:31Z,18135,778298,4290,0.08683238434163701,119,74,88,0.034579100472072036,0.07208609491203309,0.11191170669404978,0.03100758740019072,0.1984750787382694,0.13785736709274576,0.03630722069672381,0.05002301659710076,0.0311446127075735,0.08664380187785323
179,REl20rlZGTw,2018-12-06T22:44:13Z,14525,670484,2382,0.18550642857142857,137,48,95,0.02892481900605054,0.056366445515695286,0.1001510220823002,0.032236806524217794,0.2106548398201772,0.10311112328590884,0.03871572317289455,0.028787678985309113,0.05388386437676608,0.09002482008782325
180,UyTqgnKD3sw,2018-12-12T21:56:50Z,12812,651359,1331,0.13705399239543728,115,58,90,0.03036874993369478,0.03425260244195723,0.107091536352799,0.03189199393566131,0.1920325645205279,0.10582717150351849,0.03681451144425988,0.019702026334211527,0.048948314255704575,0.11930627072253223
181,IhpGdumLRqs,2018-12-20T18:58:21Z,46483,2590571,5270,0.11249964539007093,129,83,70,0.02222942333821094,0.02574515021193906,0.19532389245158585,0.015600787617449808,0.21349200964066234,0.1483805967036994,0.03875371175723622,0.019208594481629055,0.06157105744988232,0.14267349975196034
182,miGddxrvmDU,2019-01-09T22:00:29Z,17054,607176,2254,0.15986117216117215,154,70,49,0.028105334434796195,0.04132795911252192,0.10417266143680165,0.02398044203910152,0.16005862383059824,0.14650713529182235,0.234009892358939,0.017309041832364275,0.02964199159595693,0.08668178986196974
183,L2idut9tkeQ,2019-01-16T21:37:59Z,17684,831832,1999,0.11399558823529411,108,60,104,0.030340825310865675,0.03727624604150306,0.09659319589021628,0.022281333308253437,0.1915880777289798,0.09183649255310902,0.04499329965494545,0.02446233359643179,0.04888405873974716,0.1654206077641836
184,72cM_E6bsOs,2019-01-24T21:24:36Z,20402,1095221,2549,0.07731418181818181,112,83,80,0.027061915008260228,0.04320665799766629,0.13618568850757562,0.03243773827169503,0.20141787621305682,0.1611228898927128,0.07845721346528196,0.020828401048686086,0.03566202955466941,0.08543777185857752
185,10AP7tio408,2019-01-30T20:30:00Z,15243,613840,2277,-0.08600942028985506,97,133,46,0.03408210250426319,0.054266859919603436,0.08466947503628139,0.019358714283061337,0.14782071550288917,0.21681385892969143,0.16845590686030854,0.017107809230496127,0.027664744292692955,0.11019459604940808
186,PPpUxoeooZk,2019-02-07T21:28:08Z,15744,698229,1579,0.24804794007490638,148,45,74,0.02552130849067013,0.041526494045064505,0.10696417163595313,0.028771314412605522,0.20255899385590745,0.07755959659253052,0.0808799219169971,0.01412635268005064,0.0504916207684495,0.13939048777405616
187,C4CKtEQJGMY,2019-02-20T21:00:03Z,16332,716550,1603,0.22273442028985507,149,47,80,0.030249221110794457,0.045674675548252754,0.0984157583049943,0.044138721467107074,0.21462241323205114,0.10341640514735673,0.04915272890970335,0.022432840727271107,0.04393177268577342,0.08709589764930437
188,rckrnYw5sOA,2019-03-06T21:00:03Z,57620,3486648,8695,0.14816654804270463,130,64,87,0.039300735608358756,0.0472948072220823,0.15348077538084412,0.026651167150750957,0.19408118589872322,0.11047245354271654,0.042263849112368,0.01581556223873366,0.039428882357728616,0.17818567045566538
189,dWk9d_YCQOk,2019-03-13T19:00:03Z,8541,264600,1008,0.23853085106382976,156,49,77,0.033166912208550024,0.030170300963235967,0.12506040324812867,0.0416361938244382,0.22067243226390534,0.09456804889995632,0.037613345517538824,0.02234682954134015,0.0559172688966175,0.10480571144479964
190,tAtVgHvt05M,2019-03-20T20:15:00Z,17645,846090,1577,0.2523881918819188,158,49,64,0.032942124947143776,0.0662370786107279,0.1120101218366554,0.02768557350785394,0.198790106184697,0.11547585891305723,0.12791405674249734,0.015764936734319755,0.03628001461855179,0.11191857808899768
191,gEyXTQ9do-c,2019-03-28T19:15:01Z,23592,1190539,2851,0.12347349823321555,133,68,82,0.04194850859136686,0.05838120477922001,0.06752316237033718,0.037313319562833194,0.17538140255951107,0.12272430904976409,0.11695653505456362,0.02335687000840489,0.04061967904710701,0.1214487192242419
192,tJevBNQsKtU,2019-04-03T20:41:11Z,55454,3915974,5491,0.1508048148148148,133,58,79,0.02896538761986036,0.034928352386493035,0.12866307555377018,0.02321198462686026,0.2776759598630894,0.09319176643088019,0.04514681283834587,0.014354861250521843,0.04796154031819799,0.0947891480008698
